HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.HITId	Input.AssignmentId	Input.WorkerId	Input.ImageUrl	Input.ActionTag	Answer.tag1	Answer.tag10	Answer.tag2	Answer.tag3	Answer.tag4	Answer.tag5	Answer.tag6	Answer.tag7	Answer.tag8	Answer.tag9	Approve	Reject
3ABAOCJ4R8PBIJSURTHP8TTCFSQMQ6	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3DIP6YHAPDD9MAXFE3H7XEZN4P9E80	A2VI55LKT5L4KB	Submitted	Wed Apr 27 00:49:26 PDT 2016	Wed Apr 27 00:51:52 PDT 2016	Thu Apr 28 00:51:52 PDT 2016				146	100% (411/412)	100% (47/47)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	3R5F3LQFV35AIXBRH7KGFAQ56J9ZOI	A1T76DXM1QUEB5	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	SIT ON A BIG SOFA	enter the room	{}	looking arround in the room	getting news paper form table	sit on bigger sofa	reading news paper	reading news paper as sitting of sofa	enjoy the comfirt	{}	{}		
3QTFNPMJC63QETELQQF2C1UGPLLZND	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3NPI0JQDAPQWHLETQF8DIMUEWB7TP4	A1JWEYGDFDB100	Submitted	Wed Apr 27 11:56:57 PDT 2016	Wed Apr 27 11:58:37 PDT 2016	Thu Apr 28 11:58:37 PDT 2016				100	50% (1/2)	0% (0/0)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	3R5F3LQFV35AIXBRH7KGFAQ56J9ZOI	A1T76DXM1QUEB5	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	TAKE BOOKS FROM THAT STOOL	step in room	takes books from the stool	moves ahead towards stool	looks out for books	locates the pile	examines one by one	turns pages	reads content	closes all	pick up interesting ones		
3R16PJFTS3C93Q5T8KXWQD03UVDK4H	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			32M8BPYGAU70VU5JTKJMA6EDK1YGIW	A2VI55LKT5L4KB	Submitted	Wed Apr 27 04:48:49 PDT 2016	Wed Apr 27 04:51:11 PDT 2016	Thu Apr 28 04:51:11 PDT 2016				142	100% (411/412)	100% (47/47)	0% (0/0)	304QEQWKZP5BUT87NB2NLRRZXIN0O5	34T446B1C1ZC7N8YN8YXEBT2ZY90CW	A1WD0DK58AKBVE	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	have tea or coffee	entering in the room	{}	sitting on sofa	order wife for coffee	wife came in room with coffee	sitting with wife on sofa	having coffee with wife	{}	{}	{}		
3VLL1PIENQ98WEEXR5FFRQULFVQZOS	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3NXNZ5RS1BIOR01FWN9FR02H2AC97R	A7C2T3M2ARA3M	Submitted	Wed Apr 27 10:53:26 PDT 2016	Wed Apr 27 10:53:57 PDT 2016	Thu Apr 28 10:53:57 PDT 2016				31	0% (0/0)	0% (0/0)	0% (0/0)	304QEQWKZP5BUT87NB2NLRRZXIN0O5	3AAJC4I4FHDWHMKU1USB7E9J7P0JZK	A1KIMT9A4JOKL3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	take a nap	enter room	{}	turn off fire place	sit on couch	lie on couch	adjust pillows	take a nap	{}	{}	{}		
33K3E8REWWGG6RR2J62YXJOASQO8X1	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3PH3VY7DJMIIN6KT8TBQW43RA2JWZ1	A1GUEMHR3K39YY	Submitted	Wed Apr 27 00:26:10 PDT 2016	Wed Apr 27 00:32:23 PDT 2016	Thu Apr 28 00:32:23 PDT 2016				373	0% (0/0)	0% (0/0)	0% (0/0)	304QEQWKZP5BUT87NB2NLRRZXIN0O5	3AAJC4I4FHDWHMKU1USB7E9J7P0JZK	A1KIMT9A4JOKL3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	smell the flowers	read the books	move the chairs arround and rearrange them	lie on the sofa	light the candles placed on the table	sit back near the fire place and relax	play on the sofa	rest legs on the table	play cushion music game	decorate the sofa with flowers	lie on the floor		
37G6BXQPLQ6D6V0HAVT6VLO36QZEQ9	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3RANCT1ZVG29D4S87FGMSYBRYJXBUM	A2VI55LKT5L4KB	Submitted	Wed Apr 27 06:23:45 PDT 2016	Wed Apr 27 06:25:26 PDT 2016	Thu Apr 28 06:25:26 PDT 2016				101	100% (411/412)	100% (47/47)	0% (0/0)	304QEQWKZP5BUT87NB2NLRRZXIN0O5	3FTF2T8WLS33HF2G4VHRJG1YUINW9F	A3D6IPJ4RBCNVY	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	sit with friends	entering in the room with friends	{}	talking with each others	decide to sit down and talks	{}	{}	{}	{}	{}	{}		
3MXX6RQ9EVQAEH29LC24MUM2O5K4P3	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3DI28L7YXBZRBADUFI8SI4CFQJ91E9	A18MZ3VFQGX4M1	Submitted	Wed Apr 27 04:36:14 PDT 2016	Wed Apr 27 04:39:05 PDT 2016	Thu Apr 28 04:39:05 PDT 2016				171	0% (0/0)	0% (0/0)	0% (0/0)	304QEQWKZP5BUT87NB2NLRRZXIN0O5	3WLEIWSYHP2AK5MSONGC8QJX9OX2HQ	A1T76DXM1QUEB5	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	GO AND SIT ON THE SOFA	Walk towards the coffee table	{}	Move the pillows from the far side of the sofa to the middle	Sit down on the far side of the sofa	Adjust the pillows to my comfort	Prop my feet up on the coffee table	{}	{}	{}	{}		
3E24UO25QZB684UMP0I4US1QART6O8	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			354P56DE9LO6WFXE5T968V77UWI7SD	A2VI55LKT5L4KB	Submitted	Wed Apr 27 05:06:18 PDT 2016	Wed Apr 27 05:07:11 PDT 2016	Thu Apr 28 05:07:11 PDT 2016				53	100% (411/412)	100% (47/47)	0% (0/0)	304QEQWKZP5BUT87NB2NLRRZXIN0O5	3WLEIWSYHP2AK5MSONGC8QJX9OX2HQ	A1T76DXM1QUEB5	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	GO TO IN FRONT OF THE TV	entering in room	{}	looking around	stand in front of the tv	looking tv	{}	{}	{}	{}	{}		
3BKZLF990ZKBC0H8AW502OGJO23YQ7	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3T3IWE1XG78HHXF8QSN2IRKO16KQTH	AA1KJ7G0NN1J6	Submitted	Wed Apr 27 09:55:54 PDT 2016	Wed Apr 27 10:01:08 PDT 2016	Thu Apr 28 10:01:08 PDT 2016				314	100% (3/3)	100% (3/3)	0% (0/0)	304QEQWKZP5BUT87NB2NLRRZXIN0O5	3YDGXNSEO0FRU80MPX5UOSNWQJ384D	A2VI55LKT5L4KB	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	sit on sofa	Sit on sofa	{}	warm with fire place	enjoy freshness of flowers	drop lights of the room	sleep on sofa	{}	{}	{}	{}		
31SIZS5W5902FZ5MW1D6USNMLFPRQZ	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3RKNTXVS3NJ5DWT1MVP8KJTRHQ54AI	A7C2T3M2ARA3M	Submitted	Wed Apr 27 10:55:47 PDT 2016	Wed Apr 27 10:56:14 PDT 2016	Thu Apr 28 10:56:14 PDT 2016				27	0% (0/0)	0% (0/0)	0% (0/0)	304QEQWKZP5BUT87NB2NLRRZXIN0O5	3YDGXNSEO0FRU80MPX5UOSNWQJ384D	A2VI55LKT5L4KB	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	drinking from jug	Enter room	{}	Grab jug	Bring jug to lips	Drink from the jug	{}	{}	{}	{}	{}		
3UEBBGULPF9X427UMFXHN46SLCKUFC	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3AAPLD8UCD2444G572089DSNAKNTHP	A2Q9GDPY2HGXQH	Submitted	Wed Apr 27 11:29:04 PDT 2016	Wed Apr 27 11:34:17 PDT 2016	Thu Apr 28 11:34:17 PDT 2016				313	0% (0/0)	0% (0/0)	0% (0/0)	3G4VVJO6PZ1VSJRC64PKTBBYLLOKPB	379J5II41P141HHY8SQB2JLTN8WLEI	A2VI55LKT5L4KB	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_awqxiwmqccwmgejq.jpg	rearranging books on the shelf	Go to the shelf	Move on to the next shelf	Take the books off the shelf	Put the books on the floor	Put the books in size order by height	Put the tallest book on the shelf first	Put the rest of the book in size order after the tallest	Turn the second half of the books horizontal	Place those books against the ones that are standing vertical	Line up the edges of all the books		
301KG0KX9C68YMPYYLBBK6NDI0E2H0	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			34FNN24DCNUO5XV4G6MYSXHCKBP5YG	A2VI55LKT5L4KB	Submitted	Wed Apr 27 07:04:24 PDT 2016	Wed Apr 27 07:10:57 PDT 2016	Thu Apr 28 07:10:57 PDT 2016				393	100% (411/412)	100% (47/47)	0% (0/0)	3G4VVJO6PZ1VSJRC64PKTBBYLLOKPB	379J5II41P141HHY8SQB2JLTN8WLEI	A2VI55LKT5L4KB	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_awqxiwmqccwmgejq.jpg	pic some books	enter  in the room	{}	going towards boo shelf	observing the books on shelf	picking some books of my choice	{}	{}	{}	{}	{}		
3L2OEKSTW9V56WHCO2O0GXVJUWI8Y7	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			37UEWGM5HUTGKEIZ1OSSHBBY58RR14	A2VI55LKT5L4KB	Submitted	Wed Apr 27 00:24:14 PDT 2016	Wed Apr 27 00:27:33 PDT 2016	Thu Apr 28 00:27:33 PDT 2016				199	100% (411/412)	100% (47/47)	0% (0/0)	3G4VVJO6PZ1VSJRC64PKTBBYLLOKPB	3B2X28YI3X0OBT27BXIJCSXBUGV6BW	AP0PKP3FMTBV3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_awqxiwmqccwmgejq.jpg	Change the decorations	removing the books from shelf	rearrange items on table	removing other item from shelf	removing cover from sofa	rearrange books on shelf	rearrange other item on shelf	change sofa covers	removing cushion covers	change cushion covers	putting cushions on sofa		
3566S7OX5D44GC1Q28PLOAOECR317F	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3AQF3RZ5593EOAENGZ4FVIOWAXNF6Q	A1BS52YLDIGUD9	Submitted	Wed Apr 27 10:53:44 PDT 2016	Wed Apr 27 10:56:10 PDT 2016	Thu Apr 28 10:56:10 PDT 2016				146	0% (0/0)	0% (0/0)	0% (0/0)	3G4VVJO6PZ1VSJRC64PKTBBYLLOKPB	3KGTPGBS6Y6FPRSCOMNBR58N3W22UU	A20NDRGSZZRQF	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_awqxiwmqccwmgejq.jpg	read	walk into room	start to read	go over to bookcase	look for a book	pull out book from shelf	decide you want to read the book	walk over to couch	sit down on couch	get comfortable by putting feet up on table	open book		
3T5ZXGO9DE9BHQRD6I7JGVPLUW8ZQ0	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:57 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:57 PDT 2016			3LEIZ60CDKK7BA7LFI1YIKVGC3EZ9Y	A2VI55LKT5L4KB	Submitted	Wed Apr 27 12:07:56 PDT 2016	Wed Apr 27 12:09:05 PDT 2016	Thu Apr 28 12:09:05 PDT 2016				69	100% (411/412)	100% (47/47)	0% (0/0)	3G4VVJO6PZ1VSJRC64PKTBBYLLOKPB	3KGTPGBS6Y6FPRSCOMNBR58N3W22UU	A20NDRGSZZRQF	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_awqxiwmqccwmgejq.jpg	work	working on changing sofa cover	{}	remoing sofa cover	clean sofa with vaccume cleaner	chang the sofa cover	doing other work in room	{}	{}	{}	{}		
3GKAWYFRAPENEDL2EN3XPYG81ICPD0	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:57 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:57 PDT 2016			33FOTY3KEN6CECTGJR2XSGCC59VC1U	A2VI55LKT5L4KB	Submitted	Wed Apr 27 11:36:55 PDT 2016	Wed Apr 27 11:37:54 PDT 2016	Thu Apr 28 11:37:54 PDT 2016				59	100% (411/412)	100% (47/47)	0% (0/0)	3G4VVJO6PZ1VSJRC64PKTBBYLLOKPB	3NLZY2D53QATYK73HJLBW0A76BKQLZ	A1PNMLLHQTMYLW	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_awqxiwmqccwmgejq.jpg	read books on the couch	enter in the room	{}	going towards bookshelf	picking books	select one book	sit on sofa	start reading the book	{}	{}	{}		
368IUKXGA5TOT46N40VJJS6GKWP6PP	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:57 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:57 PDT 2016			3R0T90IZ1TX9IRJJ1AN0Z3GI7XHCGV	A10R7MLEWIMFQV	Submitted	Wed Apr 27 10:11:02 PDT 2016	Wed Apr 27 10:14:51 PDT 2016	Thu Apr 28 10:14:51 PDT 2016				229	100% (1510/1512)	0% (0/0)	0% (0/0)	3G4VVJO6PZ1VSJRC64PKTBBYLLOKPB	3NLZY2D53QATYK73HJLBW0A76BKQLZ	A1PNMLLHQTMYLW	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_awqxiwmqccwmgejq.jpg	rearrange shelves	pick up the book	put the plate on the table	put the book on the bottom shelf	sit down on the couch	lay your head on the pillow	pick the pillow up	walk to the window	read the book	put the book on the table	close the curtain		
3IKDQS3DQELLSZSK1WI2WVXEU45CIB	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:57 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:57 PDT 2016			3LO69W1SU4Y2LVDPENGZ2M6515WLGJ	A2VI55LKT5L4KB	Submitted	Wed Apr 27 06:25:27 PDT 2016	Wed Apr 27 06:26:33 PDT 2016	Thu Apr 28 06:26:33 PDT 2016				66	100% (411/412)	100% (47/47)	0% (0/0)	3G4VVJO6PZ1VSJRC64PKTBBYLLOKPB	3ZY8KE4ISKOWUPJXVNNHJ989X9LQVH	A1KIMT9A4JOKL3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_awqxiwmqccwmgejq.jpg	read a book	entering in the room	{}	looking for books on book shelf	select a book from book shelf	sit on sofa with book in hand	start reading book	{}	{}	{}	{}		
